829 |A|A| |1|
#.=0
458 |0|4| 0
904 |3|5| 0
904 |3|4| 0
229 |0|2| 0
226 |0|2| 0
459 |1|2| 0
468 |1|2| 0
492 |1|3| 0
779 |1|2| 0
599 |2|4| 0
1346 |0|3| 0
1346 |0|4| 0
1182 |0|4| 0
1346 |0|5| 0
1013 |0|1| 0
206 |2|4| 0
1328 |4|7| 0
1348 |2|6| 0
1162 |0|7| 0
1036 |0|2| 0
1174 |1|4| 0
593 |2|4| 0
207 |1|2| 0
1107 |0|4| 0
1328 |5|7| 0
1174 |1|3| 0
250 |0|3| 0
593 |1|3| 0
1348 |6|8| 0
885 |5|7| 0
921 |1|4| 0
921 |1|3| 0
904 |0|4| 0
213 |0|2| 0
1107 |6|8| 0
451 |1|3| 0
1107 |7|8| 0
1329 |3|5| 0
904 |0|5| 0
1329 |2|5| 0
1162 |6|7| 0
1329 |1|6| 0
1011 |0|2| 0
247 |0|2| 0
1348 |0|4| 0
1162 |1|3| 0
1348 |0|5| 0
212 |0|1| 0
487 |0|1| 0
1328 |6|7| 0
248 |0|1| 0
340 |0|1| 0
1142 |0|4| 0
333 |0|3| 0
385 |4|5| 0
334 |0|2| 0
1293 |0|3| 0
337 |0|1| 0
743 |0|2| 0
338 |0|1| 0
703 |1|3| 0
385 |1|4| 0
1142 |0|5| 0
1291 |1|3| 0
1142 |0|3| 0
1032 |1|3| 0
1128 |0|3| 0
385 |0|2| 0
988 |3|4| 0
990 |0|2| 0
384 |1|3| 0
744 |1|2| 0
562 |2|4| 0
328 |0|3| 0
571 |1|2| 0
1243 |0|3| 0
1304 |1|2| 0
1304 |0|1| 0
526 |0|2| 0
325 |1|4| 0
1244 |0|3| 0
1124 |0|1| 0
1124 |0|2| 0
1145 |0|5| 0
562 |1|3| 0
1145 |0|4| 0
328 |1|3| 0
1145 |0|3| 0
330 |0|2| 0
823 |0|2| 0
1259 |1|3| 0
1298 |0|5| 0
1298 |0|4| 0
1298 |0|3| 0
387 |0|5| 0
555 |0|3| 0
1137 |1|2| 0
993 |1|4| 0
377 |0|1| 0
375 |0|1| 0
374 |0|1| 0
356 |0|2| 0
368 |1|3| 0
1129 |4|7| 0
1129 |5|7| 0
1129 |6|7| 0
1279 |1|6| 0
367 |0|3| 0
753 |0|2| 0
995 |0|4| 0
367 |0|2| 0
1277 |0|5| 0
362 |1|2| 0
1277 |0|4| 0
360 |0|2| 0
1277 |0|3| 0
1134 |0|3| 0
1264 |3|4| 0
562 |0|4| 0
1129 |0|7| 0
857 |1|4| 0
893 |1|4| 0
349 |0|1| 0
1032 |1|2| 0
991 |0|3| 0
350 |0|2| 0
561 |1|3| 0
541 |0|4| 0
1241 |1|3| 0
857 |0|7| 0
541 |1|3| 0
1129 |1|3| 0
541 |2|4| 0
1279 |4|5| 0
1279 |3|5| 0
1279 |2|5| 0
380 |1|2| 0
706 |0|3| 0
1137 |1|3| 0
713 |0|3| 0
1007 |0|2| 0
921 |0|4| 0
514 |0|2| 0
1312 |0|2| 0
1311 |1|3| 0
713 |0|5| 0
582 |0|2| 0
732 |0|3| 0
713 |0|4| 0
1310 |2|4| 0
269 |0|1| 0
1310 |1|3| 0
1310 |0|4| 0
921 |0|3| 0
1226 |0|2| 0
278 |0|2| 0
278 |1|2| 0
1123 |0|2| 0
1123 |0|3| 0
1123 |0|4| 0
732 |1|3| 0
263 |1|3| 0
587 |0|2| 0
257 |6|8| 0
509 |0|2| 0
1318 |2|6| 0
1155 |0|3| 0
511 |0|2| 0
978 |0|2| 0
1318 |0|5| 0
1318 |0|4| 0
1318 |0|3| 0
1123 |0|9| 0
264 |0|2| 0
1317 |0|5| 0
1317 |0|4| 0
428 |0|2| 0
1317 |0|3| 0
858 |3|4| 0
730 |1|2| 0
979 |0|4| 0
766 |0|1| 0
268 |0|2| 0
1309 |1|4| 0
1309 |2|4| 0
307 |1|3| 0
307 |3|4| 0
308 |0|2| 0
309 |0|1| 0
1233 |0|2| 0
1234 |0|1| 0
310 |0|2| 0
1234 |0|2| 0
1309 |1|5| 0
1233 |0|1| 0
313 |0|2| 0
1309 |0|10| 0
1236 |0|1| 0
314 |1|3| 0
573 |0|1| 0
314 |3|4| 0
910 |0|2| 0
525 |0|2| 0
986 |0|3| 0
1241 |0|2| 0
1309 |3|15| 0
285 |1|2| 0
576 |1|2| 0
815 |3|4| 0
289 |0|2| 0
289 |1|2| 0
290 |0|1| 0
1309 |6|11| 0
291 |0|1| 0
1123 |1|8| 0
520 |0|2| 0
832 |0|4| 0
1309 |3|14| 0
301 |0|2| 0
409 |0|2| 0
303 |0|3| 0
305 |0|2| 0
305 |1|2| 0
1232 |2|4| 0
306 |0|3| 0
1232 |4|7| 0
1309 |2|5| 0
1423 |5|7| 0
1037 |1|4| 0
666 |1|3| 0
1423 |1|6| 0
666 |0|2| 0
23 |0|2| 0
166 |0|2| 0
1463 |0|4| 0
1423 |2|5| 0
136 |1|3| 0
1423 |3|5| 0
621 |1|3| 0
1423 |4|5| 0
165 |0|2| 0
621 |2|4| 0
621 |0|4| 0
1098 |0|4| 0
139 |0|1| 0
24 |0|1| 0
1424 |1|3| 0
1462 |1|3| 0
27 |0|3| 0
73 |1|2| 0
28 |0|1| 0
1461 |0|3| 0
141 |0|2| 0
72 |0|2| 0
1038 |2|3| 0
16 |1|2| 0
1054 |3|4| 0
1409 |0|2| 0
97 |0|2| 0
627 |0|2| 0
813 |0|3| 0
782 |1|5| 0
1392 |0|4| 0
171 |0|1| 0
95 |1|2| 0
19 |0|2| 0
1471 |0|2| 0
802 |0|1| 0
93 |0|2| 0
1074 |1|3| 0
86 |0|3| 0
20 |1|2| 0
85 |1|2| 0
135 |1|2| 0
0 |0|1| 0
1368 |0|3| 0
84 |0|2| 0
168 |0|2| 0
1368 |0|4| 0
1368 |0|5| 0
151 |1|2| 0
880 |1|4| 0
615 |0|3| 0
960 |0|1| 0
147 |1|3| 0
47 |0|1| 0
1451 |0|3| 0
48 |0|2| 0
61 |0|2| 0
1433 |5|7| 0
614 |0|1| 0
958 |1|3| 0
1433 |6|7| 0
49 |1|2| 0
659 |1|2| 0
1383 |0|3| 0
151 |0|2| 0
1435 |1|2| 0
1385 |0|2| 0
51 |0|1| 0
59 |0|2| 0
657 |2|3| 0
880 |2|4| 0
1437 |1|3| 0
880 |3|4| 0
54 |0|2| 0
1442 |0|1| 0
1433 |1|3| 0
30 |0|1| 0
31 |0|1| 0
1095 |4|5| 0
813 |0|8| 0
33 |0|1| 0
953 |0|2| 0
784 |0|2| 0
784 |0|3| 0
932 |3|4| 0
954 |0|3| 0
1433 |0|7| 0
36 |0|2| 0
1395 |2|7| 0
66 |2|4| 0
39 |0|1| 0
40 |0|2| 0
145 |0|2| 0
156 |0|1| 0
915 |1|4| 0
661 |0|2| 0
962 |0|2| 0
64 |0|2| 0
660 |0|1| 0
1433 |4|7| 0
44 |1|2| 0
9 |0|1| 0
912 |4|7| 0
944 |0|4| 0
2 |0|1| 0
876 |0|2| 0
1395 |0|4| 0
185 |0|2| 0
1395 |0|6| 0
676 |0|2| 0
129 |0|1| 0
1477 |1|3| 0
831 |0|2| 0
105 |0|2| 0
1038 |2|4| 0
1 |0|1| 0
680 |0|2| 0
11 |0|1| 0
103 |1|3| 0
6 |1|2| 0
689 |0|2| 0
1479 |2|4| 0
1479 |1|3| 0
1090 |1|3| 0
1394 |2|6| 0
1394 |1|6| 0
865 |0|2| 0
3 |1|2| 0
1407 |1|3| 0
1479 |0|4| 0
1394 |0|6| 0
112 |0|1| 0
638 |0|2| 0
944 |2|5| 0
813 |0|1| 0
184 |0|1| 0
813 |0|2| 0
668 |1|3| 0
1395 |3|7| 0
864 |0|5| 0
1395 |1|7| 0
100 |0|1| 0
189 |0|2| 0
885 |4|7| 0
644 |0|2| 0
1080 |1|3| 0
98 |0|1| 0
186 |0|1| 0
1474 |1|3| 0
13 |0|1| 0
642 |0|2| 0
1093 |0|3| 0

403 |A|A| |12|
#.=0
403 |1|3| 0
1387 |4|8| 0
772 |0|2| 0
319 |0|4| 0
1439 |0|2| 0
536 |0|2| 0
1092 |1|3| 0
655 |0|1| 0
58 |0|1| 0
1309 |2|14| 0
1309 |2|15| 0
1309 |3|7| 0
64 |1|2| 0
1068 |2|4| 0
793 |0|3| 0
524 |2|5| 0
743 |0|1| 0
1303 |1|4| 0
1261 |0|2| 0
1095 |0|1| 0
1261 |0|3| 0
66 |1|4| 0
1309 |3|8| 0
65 |0|2| 0
538 |0|3| 0
386 |0|1| 0
65 |1|2| 0
256 |0|1| 0
524 |1|4| 0
403 |0|3| 0
60 |1|4| 0
1395 |0|5| 0
257 |1|4| 0
257 |4|8| 0
1249 |1|3| 0
257 |1|5| 0
1035 |0|5| 0
307 |0|3| 0
944 |1|4| 0
257 |5|8| 0
589 |1|3| 0
1247 |0|3| 0
1319 |1|3| 0
1434 |0|3| 0
761 |3|5| 0
1309 |1|15| 0
1309 |1|14| 0
1319 |1|2| 0
835 |0|2| 0
1255 |1|2| 0
630 |1|3| 0
319 |0|3| 0
1029 |0|4| 0
1318 |1|6| 0
792 |0|3| 0
1306 |1|4| 0
1307 |0|3| 0
1143 |0|3| 0
62 |0|2| 0
1092 |1|4| 0
126 |0|2| 0
589 |1|4| 0
615 |0|2| 0
392 |0|2| 0
311 |0|3| 0
361 |0|2| 0
1131 |0|3| 0
135 |0|2| 0
627 |1|3| 0
941 |0|3| 0
988 |1|5| 0
1082 |0|3| 0
799 |3|6| 0
941 |0|4| 0
293 |0|1| 0
1032 |0|2| 0
757 |0|3| 0
1309 |5|11| 0
941 |1|3| 0
334 |1|2| 0
272 |0|2| 0
995 |1|4| 0
995 |1|5| 0
1082 |1|4| 0
979 |2|3| 0
640 |0|2| 0
1412 |0|2| 0
1287 |1|5| 0
97 |1|2| 0
1287 |2|5| 0
1287 |3|5| 0
703 |2|4| 0
644 |1|3| 0
1077 |0|3| 0
288 |0|1| 0
1289 |2|4| 0
95 |0|2| 0
639 |1|2| 0
281 |1|3| 0
1280 |0|4| 0
1280 |0|3| 0
1041 |0|3| 0
799 |2|4| 0
799 |2|5| 0
857 |0|4| 0
1032 |0|3| 0
829 |0|3| 0
1141 |0|3| 0
1426 |0|2| 0
1389 |1|8| 0
892 |1|4| 0
1309 |4|11| 0
1117 |2|4| 0
1125 |1|3| 0
298 |0|2| 0
265 |1|4| 0
1389 |0|8| 0
542 |0|1| 0
1316 |0|3| 0
71 |0|2| 0
1125 |1|2| 0
1069 |0|3| 0
1031 |0|4| 0
771 |0|3| 0
864 |1|2| 0
1301 |0|3| 0
1302 |0|4| 0
744 |0|1| 0
1274 |0|4| 0
369 |0|2| 0
1041 |3|5| 0
1274 |0|6| 0
1126 |0|2| 0
1274 |0|5| 0
1389 |3|8| 0
1313 |2|4| 0
1314 |0|3| 0
1126 |0|1| 0
1309 |3|9| 0
1314 |1|2| 0
941 |1|4| 0
1315 |0|2| 0
1137 |0|2| 0
1315 |1|3| 0
75 |0|1| 0
1137 |0|3| 0
653 |0|4| 0
996 |1|5| 0
1340 |2|3| 0
441 |1|4| 0
599 |2|3| 0
164 |0|2| 0
488 |0|3| 0
203 |1|3| 0
441 |1|6| 0
441 |2|4| 0
468 |2|4| 0
1175 |0|4| 0
205 |0|1| 0
1340 |0|3| 0
713 |4|7| 0
1350 |0|4| 0
229 |0|3| 0
441 |2|6| 0
1463 |0|3| 0
7 |0|2| 0
23 |1|2| 0
1343 |0|4| 0
713 |5|7| 0
1160 |0|2| 0
1160 |0|3| 0
442 |0|2| 0
1462 |0|3| 0
1461 |1|3| 0
201 |1|2| 0
1331 |1|4| 0
1331 |1|5| 0
1157 |0|1| 0
239 |0|3| 0
1157 |0|2| 0
713 |3|7| 0
27 |0|2| 0
1158 |0|3| 0
1371 |0|2| 0
872 |0|3| 0
612 |2|4| 0
25 |0|1| 0
968 |0|2| 0
727 |1|3| 0
440 |0|2| 0
441 |0|4| 0
1337 |1|3| 0
470 |1|3| 0
861 |0|3| 0
441 |0|6| 0
1203 |0|2| 0
449 |0|2| 0
12 |0|1| 0
210 |1|3| 0
1348 |1|6| 0
1476 |0|3| 0
963 |0|5| 0
170 |1|3| 0
448 |0|4| 0
18 |0|1| 0
14 |0|1| 0
15 |0|1| 0
921 |2|5| 0
448 |0|3| 0
17 |0|2| 0
1474 |2|4| 0
1474 |0|4| 0
174 |1|3| 0
214 |1|3| 0
860 |3|5| 0
969 |0|1| 0
16 |0|2| 0
1364 |4|8| 0
452 |0|1| 0
213 |0|3| 0
779 |0|4| 0
21 |0|2| 0
225 |0|1| 0
927 |0|4| 0
1349 |0|3| 0
1348 |7|8| 0
446 |0|2| 0
8 |0|2| 0
169 |1|3| 0
1478 |0|3| 0
860 |2|5| 0
222 |1|3| 0
811 |1|3| 0
1178 |0|3| 0
19 |1|2| 0
176 |0|1| 0
721 |0|3| 0
458 |3|5| 0
458 |2|4| 0
1348 |2|7| 0
209 |1|3| 0
669 |0|2| 0
963 |0|4| 0
1055 |0|3| 0
1167 |4|7| 0
49 |0|2| 0
485 |0|4| 0
153 |0|1| 0
412 |0|2| 0
805 |0|3| 0
414 |0|1| 0
1096 |1|3| 0
415 |0|2| 0
1227 |0|3| 0
861 |1|3| 0
612 |3|6| 0
1167 |3|7| 0
870 |0|4| 0
971 |2|3| 0
927 |0|1| 0
249 |0|1| 0
1453 |4|8| 0
1453 |4|9| 0
419 |0|3| 0
248 |0|2| 0
1045 |0|3| 0
515 |0|1| 0
1361 |0|4| 0
55 |0|2| 0
524 |1|3| 0
589 |2|5| 0
974 |0|4| 0
608 |0|3| 0
405 |0|3| 0
483 |0|3| 0
484 |0|4| 0
692 |0|3| 0
482 |0|2| 0
1167 |0|7| 0
418 |0|3| 0
1322 |0|3| 0
608 |0|4| 0
1354 |1|6| 0
1167 |2|5| 0
1232 |1|3| 0
658 |0|1| 0
410 |0|3| 0
658 |0|2| 0
485 |0|3| 0
1231 |0|2| 0
432 |0|1| 0
1353 |1|3| 0
1165 |0|2| 0
870 |1|4| 0
837 |0|3| 0
1046 |0|2| 0
473 |0|2| 0
34 |0|1| 0
908 |0|3| 0
4 |0|1| 0
476 |1|3| 0
1458 |4|8| 0
682 |0|3| 0
510 |0|1| 0
901 |0|2| 0
872 |1|3| 0
1330 |0|3| 0
612 |2|5| 0
871 |0|2| 0
161 |0|1| 0
423 |0|2| 0
245 |0|1| 0
1219 |0|3| 0
900 |1|4| 0
1023 |0|3| 0
1061 |0|3| 0
831 |1|3| 0
1165 |0|3| 0
40 |1|2| 0

1167 |A|A| |13|
#.=0
1167 |1|5| 0
1123 |2|8| 0
468 |1|3| 0
115 |0|2| 0
885 |0|4| 0
1166 |0|3| 0
1162 |1|6| 0
1289 |1|3| 0
885 |0|5| 0
837 |1|4| 0
563 |0|3| 0
1166 |0|2| 0
1479 |1|4| 0
1123 |4|8| 0
1166 |1|4| 0
484 |0|1| 0
1123 |3|8| 0
468 |0|2| 0
885 |0|6| 0
470 |0|2| 0
490 |0|1| 0
477 |1|3| 0
10 |0|1| 0
1125 |0|3| 0
1175 |1|3| 0
477 |0|2| 0
323 |0|2| 0
454 |2|4| 0
324 |0|2| 0
472 |0|2| 0
325 |0|2| 0
477 |3|4| 0
476 |0|2| 0
1125 |0|2| 0
325 |0|3| 0
837 |2|4| 0
68 |0|1| 0
922 |0|2| 0
1254 |1|2| 0
1147 |2|6| 0
